state,chamber,district,party,pres_margin,next_election
CT,House,70,R,-10.2,2026.0
CT,House,71,R,-8.9,2026.0
CT,House,72,D,27.8,2026.0
CT,House,73,D,9.5,2026.0
CT,House,74,D,10.2,2026.0
CT,House,75,D,21.2,2026.0
CT,House,76,R,-18.9,2026.0
CT,House,77,R,-0.6,2026.0
CT,House,78,R,-16.5,2026.0
CT,House,79,D,4.2,2026.0
CT,House,80,R,-25.6,2026.0
CT,House,81,D,-3.4,2026.0
CT,House,82,D,13.0,2026.0
CT,House,83,D,2.0,2026.0
CT,House,84,D,19.3,2026.0
CT,House,85,D,7.6,2026.0
CT,House,86,R,-13.2,2026.0
CT,House,87,R,-7.7,2026.0
CT,House,88,D,41.6,2026.0
CT,House,89,R,-10.0,2026.0
CT,House,90,R,-1.8,2026.0
CT,House,91,D,53.0,2026.0
CT,House,92,D,71.4,2026.0
CT,House,93,D,71.1,2026.0
CT,House,94,D,72.9,2026.0
CT,House,95,D,50.0,2026.0
CT,House,96,D,73.3,2026.0
CT,House,97,D,36.9,2026.0
CT,House,98,D,30.0,2026.0
CT,House,99,R,-9.6,2026.0
CT,House,100,D,25.9,2026.0
CT,House,101,D,18.7,2026.0
CT,House,102,D,14.8,2026.0
CT,House,103,D,14.5,2026.0
CT,House,104,D,2.0,2026.0
CT,House,105,R,-17.3,2026.0
CT,House,106,R,10.2,2026.0
CT,House,107,R,-2.1,2026.0
CT,House,108,R,-4.0,2026.0
CT,House,109,D,5.2,2026.0
CT,House,110,D,13.5,2026.0
CT,House,111,D,27.2,2026.0
CT,House,112,R,-1.9,2026.0
CT,House,113,R,-10.8,2026.0
CT,House,114,D,13.2,2026.0
CT,House,115,D,21.4,2026.0
CT,House,116,D,42.3,2026.0
CT,House,117,D,4.0,2026.0
CT,House,118,D,9.5,2026.0
CT,House,119,R,-12.5,2026.0
CT,House,120,D,11.6,2026.0
CT,House,121,D,27.4,2026.0
CT,House,122,R,-3.4,2026.0
CT,House,123,R,4.2,2026.0
CT,House,124,D,54.5,2026.0
CT,House,125,R,15.7,2026.0
CT,House,126,D,50.8,2026.0
CT,House,127,D,32.7,2026.0
CT,House,128,D,50.5,2026.0
CT,House,129,D,44.8,2026.0
CT,House,130,D,55.7,2026.0
CT,House,131,R,-16.3,2026.0
CT,House,132,D,26.9,2026.0
CT,House,133,D,26.8,2026.0
CT,House,134,D,17.2,2026.0
CT,House,135,D,30.4,2026.0
CT,House,136,D,44.1,2026.0
CT,House,137,D,31.2,2026.0
CT,House,138,D,4.9,2026.0
CT,House,139,D,7.6,2026.0
CT,House,140,D,42.1,2026.0
CT,House,141,R,22.8,2026.0
CT,House,142,D,25.6,2026.0
CT,House,143,D,22.4,2026.0
CT,House,144,D,27.6,2026.0
CT,House,145,D,43.9,2026.0
CT,House,146,D,31.3,2026.0
CT,House,147,D,17.4,2026.0
CT,House,148,D,26.5,2026.0
CT,House,149,R,13.0,2026.0
CT,House,150,D,22.2,2026.0
CT,House,151,D,16.5,2026.0
CT,Senate,1,D,37.6,2026.0
CT,Senate,2,D,65.5,2026.0
CT,Senate,3,D,22.7,2026.0
CT,Senate,4,D,26.2,2026.0
CT,Senate,5,D,37.6,2026.0
CT,Senate,6,D,12.0,2026.0
CT,Senate,7,R,2.2,2026.0
CT,Senate,8,D,9.8,2026.0
CT,Senate,9,D,14.7,2026.0
CT,Senate,10,D,61.1,2026.0
CT,Senate,11,D,52.9,2026.0
CT,Senate,12,D,14.2,2026.0
CT,Senate,13,D,15.4,2026.0
CT,Senate,14,D,3.1,2026.0
CT,Senate,15,D,6.9,2026.0
CT,Senate,16,R,-9.7,2026.0
CT,Senate,17,D,12.8,2026.0
CT,Senate,18,R,5.3,2026.0
CT,Senate,19,D,6.4,2026.0
CT,Senate,20,D,17.8,2026.0
CT,Senate,21,R,-0.5,2026.0
CT,Senate,22,D,18.8,2026.0
CT,Senate,23,D,50.9,2026.0
CT,Senate,24,D,7.5,2026.0
CT,Senate,25,D,28.0,2026.0
CT,Senate,26,D,32.9,2026.0
CT,Senate,27,D,28.1,2026.0
CT,Senate,28,R,18.3,2026.0
CT,Senate,29,D,3.6,2026.0
CT,Senate,30,R,0.9,2026.0
CT,Senate,31,R,-8.1,2026.0
CT,Senate,32,R,-9.2,2026.0
CT,Senate,33,D,9.4,2026.0
CT,Senate,34,R,-4.6,2026.0
CT,Senate,35,R,3.0,2026.0
CT,Senate,36,R,16.8,2026.0
DE,House,1,D,77.6,2026.0
DE,House,2,D,71.9,2026.0
DE,House,3,D,65.2,2026.0
DE,House,4,R,-6.7,2026.0
DE,House,5,D,57.7,2026.0
DE,House,6,D,35.1,2026.0
DE,House,7,D,37.2,2026.0
DE,House,8,D,23.8,2026.0
DE,House,9,R,15.4,2026.0
DE,House,10,D,25.5,2026.0
DE,House,11,R,-24.3,2026.0
DE,House,12,D,28.9,2026.0
DE,House,13,D,25.2,2026.0
DE,House,14,D,22.2,2026.0
DE,House,15,D,34.1,2026.0
DE,House,16,D,54.5,2026.0
DE,House,17,D,36.4,2026.0
DE,House,18,D,40.2,2026.0
DE,House,19,D,16.2,2026.0
DE,House,20,D,8.6,2026.0
DE,House,21,D,18.3,2026.0
DE,House,22,R,16.3,2026.0
DE,House,23,D,30.6,2026.0
DE,House,24,D,26.7,2026.0
DE,House,25,D,31.0,2026.0
DE,House,26,D,42.3,2026.0
DE,House,27,D,16.9,2026.0
DE,House,28,D,16.6,2026.0
DE,House,29,D,16.9,2026.0
DE,House,30,R,-36.5,2026.0
DE,House,31,D,39.5,2026.0
DE,House,32,D,25.6,2026.0
DE,House,33,R,-14.1,2026.0
DE,House,34,R,4.3,2026.0
DE,House,35,R,-31.4,2026.0
DE,House,36,R,-12.1,2026.0
DE,House,37,R,-14.8,2026.0
DE,House,38,R,-11.8,2026.0
DE,House,39,R,-23.0,2026.0
DE,House,40,R,-43.8,2026.0
DE,House,41,R,-26.9,2026.0
DE,Senate,1,D,46.6,2026.0
DE,Senate,2,D,63.2,2028.0
DE,Senate,3,D,63.0,2028.0
DE,Senate,4,D,20.5,2028.0
DE,Senate,5,D,31.8,2026.0
DE,Senate,6,D,14.3,2028.0
DE,Senate,7,D,17.7,2026.0
DE,Senate,8,D,27.5,2026.0
DE,Senate,9,D,23.9,2026.0
DE,Senate,10,D,20.2,2028.0
DE,Senate,11,D,38.0,2028.0
DE,Senate,12,D,25.6,2026.0
DE,Senate,13,D,47.7,2026.0
DE,Senate,14,D,11.7,2026.0
DE,Senate,15,R,-27.7,2026.0
DE,Senate,16,R,-1.3,2028.0
DE,Senate,17,D,31.7,2028.0
DE,Senate,18,R,-20.5,2028.0
DE,Senate,19,R,-11.9,2026.0
DE,Senate,20,R,-15.2,2026.0
DE,Senate,21,R,-36.7,2028.0
FL,House,1,R,-25.7,2026.0
FL,House,2,R,-19.1,2026.0
FL,House,3,R,-54.8,2026.0
FL,House,4,R,-38.4,2026.0
FL,House,5,R,-58.7,2026.0
FL,House,6,R,-47.2,2026.0
FL,House,7,R,-54.2,2026.0
FL,House,8,D,42.7,2026.0
FL,House,9,D,4.4,2026.0
FL,House,10,R,-46.4,2026.0
FL,House,11,R,-34.8,2026.0
FL,House,12,R,-10.2,2026.0
FL,House,13,D,24.0,2026.0
FL,House,14,D,25.5,2026.0
FL,House,15,R,-27.9,2026.0
FL,House,16,R,-20.6,2026.0
FL,House,17,R,-12.4,2026.0
FL,House,18,R,-33.9,2026.0
FL,House,19,R,-24.7,2026.0
FL,House,20,R,-48.2,2026.0
FL,House,21,D,21.4,2026.0
FL,House,22,R,-6.2,2026.0
FL,House,23,R,-45.6,2026.0
FL,House,24,R,-28.0,2026.0
FL,House,25,R,-16.7,2026.0
FL,House,26,R,-28.8,2026.0
FL,House,27,R,-37.1,2026.0
FL,House,28,R,-16.0,2026.0
FL,House,29,R,-16.0,2026.0
FL,House,30,R,-30.8,2026.0
FL,House,31,R,-26.1,2026.0
FL,House,32,R,-19.9,2026.0
FL,House,33,R,-11.4,2026.0
FL,House,34,R,-27.9,2026.0
FL,House,35,R,-4.2,2026.0
FL,House,36,R,-3.1,2026.0
FL,House,37,R,2.9,2026.0
FL,House,38,R,1.7,2026.0
FL,House,39,R,-3.2,2026.0
FL,House,40,D,35.2,2026.0
FL,House,41,D,42.4,2026.0
FL,House,42,D,15.0,2026.0
FL,House,43,D,10.9,2026.0
FL,House,44,D,10.9,2026.0
FL,House,45,D,-0.6,2026.0
FL,House,46,D,12.2,2026.0
FL,House,47,R,-2.9,2026.0
FL,House,48,R,-15.9,2026.0
FL,House,49,R,-32.9,2026.0
FL,House,50,R,-21.3,2026.0
FL,House,51,R,-13.6,2026.0
FL,House,52,R,-39.0,2026.0
FL,House,53,R,-36.3,2026.0
FL,House,54,R,-17.8,2026.0
FL,House,55,R,-27.0,2026.0
FL,House,56,R,-27.5,2026.0
FL,House,57,R,-16.6,2026.0
FL,House,58,R,-12.1,2026.0
FL,House,59,R,-16.0,2026.0
FL,House,60,D,6.7,2026.0
FL,House,61,R,-8.5,2026.0
FL,House,62,D,33.9,2026.0
FL,House,63,D,41.1,2026.0
FL,House,64,R,-2.7,2026.0
FL,House,65,R,-6.3,2026.0
FL,House,66,R,-12.8,2026.0
FL,House,67,D,10.3,2026.0
FL,House,68,R,-28.6,2026.0
FL,House,69,R,-8.7,2026.0
FL,House,70,R,-13.6,2026.0
FL,House,71,R,-16.2,2026.0
FL,House,72,R,-26.3,2026.0
FL,House,73,R,-7.1,2026.0
FL,House,74,R,-25.3,2026.0
FL,House,75,R,-30.6,2026.0
FL,House,76,R,-37.1,2026.0
FL,House,77,R,-25.9,2026.0
FL,House,78,R,-15.2,2026.0
FL,House,79,R,-36.7,2026.0
FL,House,80,R,-30.3,2026.0
FL,House,81,R,-31.1,2026.0
FL,House,82,R,-35.8,2026.0
FL,House,83,R,-45.6,2026.0
FL,House,84,R,-10.9,2026.0
FL,House,85,R,-13.1,2026.0
FL,House,86,R,-27.6,2026.0
FL,House,87,D,-10.6,2026.0
FL,House,88,D,37.1,2026.0
FL,House,89,D,1.3,2026.0
FL,House,90,D,10.4,2026.0
FL,House,91,R,-8.5,2026.0
FL,House,92,D,7.9,2026.0
FL,House,93,R,1.0,2026.0
FL,House,94,R,-9.8,2026.0
FL,House,95,D,12.1,2026.0
FL,House,96,D,18.9,2026.0
FL,House,97,D,52.1,2026.0
FL,House,98,D,29.7,2026.0
FL,House,99,D,44.4,2026.0
FL,House,100,R,-7.8,2026.0
FL,House,101,R,-2.5,2026.0
FL,House,102,D,4.1,2026.0
FL,House,103,D,5.2,2026.0
FL,House,104,D,28.2,2026.0
FL,House,105,D,27.0,2026.0
FL,House,106,R,-9.1,2026.0
FL,House,107,D,34.6,2026.0
FL,House,108,D,46.6,2026.0
FL,House,109,D,30.1,2026.0
FL,House,110,R,-39.7,2026.0
FL,House,111,R,-35.6,2026.0
FL,House,112,R,-45.4,2026.0
FL,House,113,R,-5.3,2026.0
FL,House,114,R,-10.4,2026.0
FL,House,115,R,-15.8,2026.0
FL,House,116,R,-34.5,2026.0
FL,House,117,D,2.2,2026.0
FL,House,118,R,-34.5,2026.0
FL,House,119,R,-28.3,2026.0
FL,House,120,R,-20.0,2026.0
FL,Senate,1,R,-33.4,2028.0
FL,Senate,2,R,-49.2,2026.0
FL,Senate,3,R,-4.3,2028.0
FL,Senate,4,R,-23.8,2026.0
FL,Senate,5,D,16.6,2028.0
FL,Senate,6,R,-27.5,2026.0
FL,Senate,7,R,-31.6,2028.0
FL,Senate,8,R,-22.0,2026.0
FL,Senate,9,R,-23.4,2028.0
FL,Senate,10,R,-1.6,2026.0
FL,Senate,11,R,-39.9,2028.0
FL,Senate,12,R,-15.6,2026.0
FL,Senate,13,R,-18.4,2028.0
FL,Senate,14,D,-7.4,2026.0
FL,Senate,15,D,23.3,2028.0
FL,Senate,16,D,25.7,2026.0
FL,Senate,17,D,11.0,2028.0
FL,Senate,18,R,-9.5,2026.0
FL,Senate,19,R,-19.5,2028.0
FL,Senate,20,R,-18.9,2026.0
FL,Senate,21,R,-20.2,2028.0
FL,Senate,22,R,-18.0,2026.0
FL,Senate,23,R,-17.5,2028.0
FL,Senate,24,D,10.1,2026.0
FL,Senate,25,D,2.7,2028.0
FL,Senate,26,D,5.7,2026.0
FL,Senate,27,R,-34.9,2028.0
FL,Senate,28,R,-31.4,2026.0
FL,Senate,29,R,-25.0,2028.0
FL,Senate,30,D,8.5,2026.0
FL,Senate,31,R,-18.1,2028.0
FL,Senate,32,D,39.2,2026.0
FL,Senate,33,R,-28.3,2028.0
FL,Senate,34,D,38.8,2026.0
FL,Senate,35,D,8.9,2028.0
FL,Senate,36,R,-16.1,2026.0
FL,Senate,37,I,-1.3,2028.0
FL,Senate,38,R,-10.3,2026.0
FL,Senate,39,R,-38.3,2028.0
FL,Senate,40,R,-27.2,2026.0
GA,House,1,R,-57.3,2026.0
GA,House,2,R,-62.4,2026.0
GA,House,3,R,-53.9,2026.0
GA,House,4,R,-28.6,2026.0
GA,House,5,R,-63.0,2026.0
GA,House,6,R,-69.0,2026.0
GA,House,7,R,-63.8,2026.0
GA,House,8,R,-64.2,2026.0
GA,House,9,R,-64.2,2026.0
GA,House,10,R,-62.6,2026.0
GA,House,11,R,-61.4,2026.0
GA,House,12,R,-57.9,2026.0
GA,House,13,R,-31.6,2026.0
GA,House,14,R,-60.8,2026.0
GA,House,15,R,-42.4,2026.0
GA,House,16,R,-55.6,2026.0
GA,House,17,R,-25.3,2026.0
GA,House,18,R,-66.3,2026.0
GA,House,19,R,-10.1,2026.0
GA,House,20,R,-32.2,2026.0
GA,House,21,R,-42.7,2026.0
GA,House,22,R,-16.1,2026.0
GA,House,23,R,-46.8,2026.0
GA,House,24,R,-28.6,2026.0
GA,House,25,R,-11.9,2026.0
GA,House,26,R,-30.9,2026.0
GA,House,27,R,-62.5,2026.0
GA,House,28,R,-50.9,2026.0
GA,House,29,R,-17.6,2026.0
GA,House,30,R,-41.3,2026.0
GA,House,31,R,-49.9,2026.0
GA,House,32,R,-67.5,2026.0
GA,House,33,R,-64.6,2026.0
GA,House,34,R,-8.7,2026.0
GA,House,35,D,19.9,2026.0
GA,House,36,R,-18.6,2026.0
GA,House,37,D,17.5,2026.0
GA,House,38,D,45.3,2026.0
GA,House,39,D,56.3,2026.0
GA,House,40,R,-15.7,2026.0
GA,House,41,D,40.4,2026.0
GA,House,42,D,34.1,2026.0
GA,House,43,D,24.4,2026.0
GA,House,44,R,-8.8,2026.0
GA,House,45,R,-2.7,2026.0
GA,House,46,R,-8.5,2026.0
GA,House,47,R,-14.7,2026.0
GA,House,48,R,1.1,2026.0
GA,House,49,R,-6.3,2026.0
GA,House,50,D,13.0,2026.0
GA,House,51,D,18.8,2026.0
GA,House,52,D,26.5,2026.0
GA,House,53,R,6.9,2026.0
GA,House,54,D,23.8,2026.0
GA,House,55,D,60.5,2026.0
GA,House,56,D,77.4,2026.0
GA,House,57,D,61.2,2026.0
GA,House,58,D,77.7,2026.0
GA,House,59,D,83.7,2026.0
GA,House,60,D,48.5,2026.0
GA,House,61,D,58.1,2026.0
GA,House,62,D,82.5,2026.0
GA,House,63,D,78.9,2026.0
GA,House,64,D,39.6,2026.0
GA,House,65,D,50.6,2026.0
GA,House,66,D,43.7,2026.0
GA,House,67,D,33.6,2026.0
GA,House,68,D,31.3,2026.0
GA,House,69,D,50.1,2026.0
GA,House,70,R,-22.7,2026.0
GA,House,71,R,-32.8,2026.0
GA,House,72,R,-47.0,2026.0
GA,House,73,R,-24.7,2026.0
GA,House,74,D,54.3,2026.0
GA,House,75,D,71.0,2026.0
GA,House,76,D,67.2,2026.0
GA,House,77,D,74.4,2026.0
GA,House,78,D,49.8,2026.0
GA,House,79,D,71.1,2026.0
GA,House,80,D,21.3,2026.0
GA,House,81,R,-12.2,2026.0
GA,House,82,R,-21.0,2026.0
GA,House,83,D,31.2,2026.0
GA,House,84,D,80.6,2026.0
GA,House,85,D,69.0,2026.0
GA,House,86,D,61.7,2026.0
GA,House,87,D,54.2,2026.0
GA,House,88,D,59.6,2026.0
GA,House,89,D,82.2,2026.0
GA,House,90,D,80.8,2026.0
GA,House,91,D,61.6,2026.0
GA,House,92,D,58.9,2026.0
GA,House,93,D,53.0,2026.0
GA,House,94,D,50.0,2026.0
GA,House,95,D,59.5,2026.0
GA,House,96,D,27.0,2026.0
GA,House,97,D,22.8,2026.0
GA,House,98,D,32.8,2026.0
GA,House,99,R,5.8,2026.0
GA,House,100,R,-19.2,2026.0
GA,House,101,D,46.3,2026.0
GA,House,102,D,31.1,2026.0
GA,House,103,R,-13.2,2026.0
GA,House,104,R,-22.5,2026.0
GA,House,105,R,2.7,2026.0
GA,House,106,D,19.7,2026.0
GA,House,107,R,17.3,2026.0
GA,House,108,D,8.7,2026.0
GA,House,109,D,35.6,2026.0
GA,House,110,D,31.1,2026.0
GA,House,111,R,-19.3,2026.0
GA,House,112,R,-38.0,2026.0
GA,House,113,D,45.1,2026.0
GA,House,114,R,-37.7,2026.0
GA,House,115,D,64.8,2026.0
GA,House,116,D,64.7,2026.0
GA,House,117,D,49.7,2026.0
GA,House,118,R,-30.7,2026.0
GA,House,119,R,-42.2,2026.0
GA,House,120,R,-11.3,2026.0
GA,House,121,D,-12.3,2026.0
GA,House,122,D,49.7,2026.0
GA,House,123,R,-40.5,2026.0
GA,House,124,R,-22.5,2026.0
GA,House,125,R,-24.0,2026.0
GA,House,126,D,18.9,2026.0
GA,House,127,R,-25.5,2026.0
GA,House,128,D,-4.4,2026.0
GA,House,129,D,32.8,2026.0
GA,House,130,D,35.9,2026.0
GA,House,131,R,-25.6,2026.0
GA,House,132,D,37.5,2026.0
GA,House,133,R,-37.7,2026.0
GA,House,134,R,-37.7,2026.0
GA,House,135,R,-48.1,2026.0
GA,House,136,R,-35.9,2026.0
GA,House,137,D,17.1,2026.0
GA,House,138,R,-40.6,2026.0
GA,House,139,R,-19.6,2026.0
GA,House,140,D,46.8,2026.0
GA,House,141,D,47.5,2026.0
GA,House,142,D,18.7,2026.0
GA,House,143,D,24.0,2026.0
GA,House,144,R,-41.2,2026.0
GA,House,145,D,5.8,2026.0
GA,House,146,R,-20.0,2026.0
GA,House,147,R,-7.7,2026.0
GA,House,148,R,-36.0,2026.0
GA,House,149,D,11.8,2026.0
GA,House,150,D,5.8,2026.0
GA,House,151,R,-8.1,2026.0
GA,House,152,R,-39.8,2026.0
GA,House,153,D,39.2,2026.0
GA,House,154,R,2.6,2026.0
GA,House,155,R,-34.7,2026.0
GA,House,156,R,-47.2,2026.0
GA,House,157,R,-54.9,2026.0
GA,House,158,R,-34.4,2026.0
GA,House,159,R,-43.5,2026.0
GA,House,160,R,-40.1,2026.0
GA,House,161,R,-15.8,2026.0
GA,House,162,D,29.6,2026.0
GA,House,163,D,44.5,2026.0
GA,House,164,R,-10.4,2026.0
GA,House,165,D,52.7,2026.0
GA,House,166,R,-31.0,2026.0
GA,House,167,R,-36.6,2026.0
GA,House,168,D,17.4,2026.0
GA,House,169,R,-48.5,2026.0
GA,House,170,R,-45.3,2026.0
GA,House,171,R,-27.1,2026.0
GA,House,172,R,-49.0,2026.0
GA,House,173,R,-21.5,2026.0
GA,House,174,R,-57.0,2026.0
GA,House,175,R,-33.1,2026.0
GA,House,176,R,-46.1,2026.0
GA,House,177,D,7.3,2026.0
GA,House,178,R,-69.9,2026.0
GA,House,179,R,-18.7,2026.0
GA,House,180,R,-35.9,2026.0
GA,Senate,1,R,-13.6,2026.0
GA,Senate,2,D,43.2,2026.0
GA,Senate,3,R,-35.5,2026.0
GA,Senate,4,R,-35.1,2026.0
GA,Senate,5,D,33.7,2026.0
GA,Senate,6,R,-40.3,2026.0
GA,Senate,7,D,14.2,2026.0
GA,Senate,8,R,-34.5,2026.0
GA,Senate,9,D,20.6,2026.0
GA,Senate,10,D,69.7,2026.0
GA,Senate,11,R,-34.6,2026.0
GA,Senate,12,D,14.1,2026.0
GA,Senate,13,R,-42.7,2026.0
GA,Senate,14,D,18.1,2026.0
GA,Senate,15,D,29.9,2026.0
GA,Senate,16,R,-26.0,2026.0
GA,Senate,17,D,53.0,2026.0
GA,Senate,18,R,-22.6,2026.0
GA,Senate,19,R,-53.4,2026.0
GA,Senate,20,R,-32.4,2026.0
GA,Senate,21,R,-34.0,2026.0
GA,Senate,22,D,40.9,2026.0
GA,Senate,23,R,-18.1,2026.0
GA,Senate,24,R,-36.8,2026.0
GA,Senate,25,R,-23.5,2026.0
GA,Senate,26,D,25.0,2026.0
GA,Senate,27,R,-38.1,2026.0
GA,Senate,28,D,51.4,2026.0
GA,Senate,29,R,-25.4,2026.0
GA,Senate,30,R,-27.9,2026.0
GA,Senate,31,R,-29.4,2026.0
GA,Senate,32,R,-12.9,2026.0
GA,Senate,33,D,29.6,2026.0
GA,Senate,34,D,63.4,2026.0
GA,Senate,35,D,56.0,2026.0
GA,Senate,36,D,76.9,2026.0
GA,Senate,37,R,-8.5,2026.0
GA,Senate,38,D,55.3,2026.0
GA,Senate,39,D,69.9,2026.0
GA,Senate,40,D,27.9,2026.0
GA,Senate,41,D,62.9,2026.0
GA,Senate,42,R,-11.8,2026.0
GA,Senate,43,D,53.3,2026.0
GA,Senate,44,D,77.5,2026.0
GA,Senate,45,R,-14.3,2026.0
GA,Senate,46,R,-19.4,2026.0
GA,Senate,47,R,-22.1,2026.0
GA,Senate,48,R,-4.6,2026.0
GA,Senate,49,R,-44.4,2026.0
GA,Senate,50,R,-64.1,2026.0
GA,Senate,51,R,-64.2,2026.0
GA,Senate,52,R,-48.1,2026.0
GA,Senate,53,R,-58.1,2026.0
GA,Senate,54,R,-55.4,2026.0
GA,Senate,55,D,54.4,2026.0
GA,Senate,56,R,-12.4,2026.0
HI,House,1,D,37.7,2026.0
HI,House,2,D,38.8,2026.0
HI,House,3,D,24.9,2026.0
HI,House,4,D,28.6,2026.0
HI,House,5,D,27.1,2026.0
HI,House,6,D,22.3,2026.0
HI,House,7,D,13.9,2026.0
HI,House,8,D,29.9,2026.0
HI,House,9,D,21.4,2026.0
HI,House,10,D,26.5,2026.0
HI,House,11,D,26.7,2026.0
HI,House,12,D,31.0,2026.0
HI,House,13,D,29.2,2026.0
HI,House,14,D,16.0,2026.0
HI,House,15,D,19.3,2026.0
HI,House,16,D,18.5,2026.0
HI,House,17,D,20.8,2026.0
HI,House,18,R,31.9,2026.0
HI,House,19,D,35.6,2026.0
HI,House,20,D,40.2,2026.0
HI,House,21,D,43.2,2026.0
HI,House,22,D,51.4,2026.0
HI,House,23,D,37.6,2026.0
HI,House,24,D,33.3,2026.0
HI,House,25,D,39.1,2026.0
HI,House,26,D,41.2,2026.0
HI,House,27,D,39.3,2026.0
HI,House,28,D,23.3,2026.0
HI,House,29,D,11.5,2026.0
HI,House,30,D,2.4,2026.0
HI,House,31,D,19.6,2026.0
HI,House,32,R,21.8,2026.0
HI,House,33,D,30.9,2026.0
HI,House,34,D,22.0,2026.0
HI,House,35,D,12.5,2026.0
HI,House,36,D,1.7,2026.0
HI,House,37,D,22.3,2026.0
HI,House,38,R,17.8,2026.0
HI,House,39,R,2.7,2026.0
HI,House,40,R,-8.6,2026.0
HI,House,41,R,-2.8,2026.0
HI,House,42,R,-6.2,2026.0
HI,House,43,R,-2.5,2026.0
HI,House,44,D,-12.6,2026.0
HI,House,45,R,-10.2,2026.0
HI,House,46,D,4.5,2026.0
HI,House,47,D,-2.7,2026.0
HI,House,48,D,23.6,2026.0
HI,House,49,D,27.1,2026.0
HI,House,50,D,32.2,2026.0
HI,House,51,D,26.4,2026.0
HI,Senate,1,D,36.9,2028.0
HI,Senate,2,D,26.9,2026.0
HI,Senate,3,D,21.7,2028.0
HI,Senate,4,D,27.0,2028.0
HI,Senate,5,D,24.8,2026.0
HI,Senate,6,D,22.0,2028.0
HI,Senate,7,D,30.1,2028.0
HI,Senate,8,D,19.5,2026.0
HI,Senate,9,D,36.7,2026.0
HI,Senate,10,D,42.4,2026.0
HI,Senate,11,D,46.1,2026.0
HI,Senate,12,D,35.0,2028.0
HI,Senate,13,D,34.7,2026.0
HI,Senate,14,D,18.2,2026.0
HI,Senate,15,D,14.0,2026.0
HI,Senate,16,D,26.9,2028.0
HI,Senate,17,D,15.6,2026.0
HI,Senate,18,D,15.0,2028.0
HI,Senate,19,D,6.3,2028.0
HI,Senate,20,R,-4.9,2026.0
HI,Senate,21,D,-4.2,2026.0
HI,Senate,22,R,-12.1,2028.0
HI,Senate,23,R,9.1,2028.0
HI,Senate,24,D,28.4,2028.0
HI,Senate,25,D,30.2,2026.0
ID,House,1,R,-46.7,2026.0
ID,House,1,R,-46.7,2026.0
ID,House,2,R,-62.6,2026.0
ID,House,2,R,-62.6,2026.0
ID,House,3,R,-59.3,2026.0
ID,House,3,R,-59.3,2026.0
ID,House,4,R,-31.1,2026.0
ID,House,4,R,-31.1,2026.0
ID,House,5,R,-56.4,2026.0
ID,House,5,R,-56.4,2026.0
ID,House,6,R,-18.6,2026.0
ID,House,6,R,-18.6,2026.0
ID,House,7,R,-50.3,2026.0
ID,House,7,R,-50.3,2026.0
ID,House,8,R,-41.6,2026.0
ID,House,8,R,-41.6,2026.0
ID,House,9,R,-62.9,2026.0
ID,House,9,R,-62.9,2026.0
ID,House,10,R,-59.3,2026.0
ID,House,10,R,-59.3,2026.0
ID,House,11,R,-33.2,2026.0
ID,House,11,R,-33.2,2026.0
ID,House,12,R,-40.1,2026.0
ID,House,12,R,-40.1,2026.0
ID,House,13,R,-39.9,2026.0
ID,House,13,R,-39.9,2026.0
ID,House,14,R,-49.0,2026.0
ID,House,14,R,-49.0,2026.0
ID,House,15,D,-5.1,2026.0
ID,House,15,R,-5.1,2026.0
ID,House,16,D,19.0,2026.0
ID,House,16,D,19.0,2026.0
ID,House,17,D,13.0,2026.0
ID,House,17,D,13.0,2026.0
ID,House,18,D,22.8,2026.0
ID,House,18,D,22.8,2026.0
ID,House,19,D,30.1,2026.0
ID,House,19,D,30.1,2026.0
ID,House,20,R,-32.5,2026.0
ID,House,20,R,-32.5,2026.0
ID,House,21,R,-29.9,2026.0
ID,House,21,R,-29.9,2026.0
ID,House,22,R,-28.1,2026.0
ID,House,22,R,-28.1,2026.0
ID,House,23,R,-57.9,2026.0
ID,House,23,R,-57.9,2026.0
ID,House,24,R,-60.7,2026.0
ID,House,24,R,-60.7,2026.0
ID,House,25,R,-38.3,2026.0
ID,House,25,R,-38.3,2026.0
ID,House,26,R,-5.2,2026.0
ID,House,26,R,-5.2,2026.0
ID,House,27,R,-67.6,2026.0
ID,House,27,R,-67.6,2026.0
ID,House,28,R,-50.7,2026.0
ID,House,28,R,-50.7,2026.0
ID,House,29,R,-12.4,2026.0
ID,House,29,R,-12.4,2026.0
ID,House,30,R,-60.5,2026.0
ID,House,30,R,-60.5,2026.0
ID,House,31,R,-69.0,2026.0
ID,House,31,R,-69.0,2026.0
ID,House,32,R,-49.5,2026.0
ID,House,32,R,-49.5,2026.0
ID,House,33,R,-28.7,2026.0
ID,House,33,R,-28.7,2026.0
ID,House,34,R,-64.3,2026.0
ID,House,34,R,-64.3,2026.0
ID,House,35,R,-49.8,2026.0
ID,House,35,R,-49.8,2026.0
ID,Senate,1,R,-46.7,2026.0
ID,Senate,2,R,-62.6,2026.0
ID,Senate,3,R,-59.3,2026.0
ID,Senate,4,R,-31.1,2026.0
ID,Senate,5,R,-56.4,2026.0
ID,Senate,6,R,-18.6,2026.0
ID,Senate,7,R,-50.3,2026.0
ID,Senate,8,R,-41.6,2026.0
ID,Senate,9,R,-62.9,2026.0
ID,Senate,10,R,-59.3,2026.0
ID,Senate,11,R,-33.2,2026.0
ID,Senate,12,R,-40.1,2026.0
